0,1174,2019-10-07,4
0,1174,2019-10-08,2
0,1174,2019-10-09,8
0,1174,2019-10-10,11
0,1174,2019-10-11,2
0,1174,2019-10-12,2
0,1174,2019-10-14,56
0,1174,2019-10-15,242
0,1174,2019-10-16,700
0,1174,2019-10-17,455
0,1174,2019-10-18,673
0,1174,2019-10-19,653
0,1174,2019-10-20,7351
0,1174,2019-10-21,536
0,1174,2019-10-22,449
0,1174,2019-10-23,264
0,1174,2019-10-24,917
0,1174,2019-10-25,651
0,1174,2019-10-26,262
0,1174,2019-10-27,1018
0,1174,2019-10-28,2344
0,1174,2019-10-29,510
0,1174,2019-10-30,501
0,1174,2019-10-31,413
0,1174,2019-11-01,139
0,1174,2019-11-02,240
0,1174,2019-11-03,99
0,1174,2019-11-04,415
0,1174,2019-11-05,158
0,1174,2019-11-06,3461
0,1174,2019-11-07,53
0,1174,2019-11-08,69
0,1174,2019-11-09,125
0,1174,2019-11-10,125
0,1174,2019-11-11,43
0,1174,2019-11-12,4
0,1174,2019-11-13,2
0,1174,2019-11-14,4
0,1174,2019-11-16,1
0,1174,2019-11-17,5
0,1174,2019-11-19,109
0,1174,2019-11-21,1
0,1174,2019-11-23,1
0,1174,2019-11-25,19
0,1174,2019-11-27,2
0,1174,2019-11-29,45
0,1174,2019-11-30,1144
0,1174,2019-12-01,1311
0,1174,2019-12-02,6453
0,1174,2019-12-03,2951
0,1174,2019-12-04,1868
0,1174,2019-12-05,298
0,123,2019-10-03,1
0,123,2019-11-03,3
0,12381,2019-11-04,4
0,12381,2019-11-05,6
0,12381,2019-11-06,1
0,12381,2019-11-07,40
0,12381,2019-11-09,16
0,12381,2019-11-10,1
0,12381,2019-11-12,6
0,12381,2019-11-14,1
0,12381,2019-11-15,5
0,12381,2019-11-16,2
0,12381,2019-11-17,6
0,12381,2019-11-18,11
0,12381,2019-11-19,4
0,12381,2019-11-20,5
0,12381,2019-11-21,2
0,12652,2019-11-04,1
0,12652,2019-11-05,4
0,12652,2019-11-06,1
0,12669,2019-11-11,4
0,12669,2019-11-14,1
0,12915,2019-11-05,7
0,12915,2019-11-06,35
0,12915,2019-11-07,9
0,12915,2019-11-08,7
0,12915,2019-11-09,28
0,12915,2019-11-10,5
0,12915,2019-11-11,1
0,12915,2019-11-12,73
0,12915,2019-11-13,4
0,12915,2019-11-14,6
0,12915,2019-11-15,24
0,12915,2019-11-16,88
0,12915,2019-11-17,12
0,12915,2019-11-18,1028
0,12915,2019-11-19,5
0,12915,2019-11-20,2
0,12982,2019-11-26,1
0,13125,2019-09-19,2
0,13125,2019-09-22,24
0,13125,2019-09-24,963
0,13125,2019-09-25,365
0,13125,2019-09-26,141
0,13125,2019-09-27,7187
0,13125,2019-09-28,644
0,13125,2019-09-29,469
0,13125,2019-09-30,1047
0,13125,2019-10-01,964
0,13125,2019-10-02,601
0,13125,2019-10-03,268
0,13125,2019-10-04,10
0,13125,2019-10-05,65
0,13125,2019-10-06,6
0,13125,2019-10-07,1
0,13125,2019-10-08,3
0,13125,2019-10-10,44
0,13125,2019-10-11,1
0,13125,2019-10-12,2
0,13125,2019-10-13,10
0,13125,2019-10-15,24
0,13125,2019-10-16,6
0,13125,2019-10-17,1
0,13125,2019-10-18,1
0,13125,2019-10-19,19
0,13125,2019-10-20,5
0,13125,2019-10-21,163
0,13125,2019-10-22,30
0,13125,2019-10-23,200
0,13125,2019-10-24,4
0,13125,2019-10-25,111
0,13125,2019-10-26,5
0,13125,2019-10-27,358
0,13125,2019-10-28,18
0,13125,2019-10-29,23
0,13125,2019-10-31,60
0,13125,2019-11-02,1
0,13125,2019-11-03,3
0,13125,2019-11-04,626
0,13125,2019-11-05,32
0,13125,2019-11-06,2
0,13125,2019-11-07,5256
0,13125,2019-11-08,8863
0,13125,2019-11-09,6840
0,13125,2019-11-10,7607
0,13125,2019-11-11,13447
0,13125,2019-11-12,18100
0,13125,2019-11-13,24439
0,13125,2019-11-14,21798
0,13125,2019-11-15,15103
0,13125,2019-11-16,47563
0,13125,2019-11-17,26235
0,13125,2019-11-18,28655
0,13125,2019-11-19,18392
0,13125,2019-11-20,18478
0,13125,2019-11-21,27779
0,13125,2019-11-22,12144
0,13125,2019-11-23,23447
0,13125,2019-11-24,16603
0,13125,2019-11-25,18935
0,13125,2019-11-26,39900
0,13125,2019-11-27,41319
0,13125,2019-11-28,21076
0,13125,2019-11-29,18327
0,13125,2019-11-30,25031
0,13125,2019-12-01,33470
0,13125,2019-12-02,29591
0,13125,2019-12-03,24493
0,13125,2019-12-04,19881
0,13125,2019-12-05,5573
0,13908,2019-11-14,12
0,15333,2019-10-12,2
0,15333,2019-10-28,1
0,15853,2019-09-28,1
0,15853,2019-10-18,8
0,16147,2019-11-09,1
0,16541,2019-09-26,1
0,16541,2019-09-29,6
0,16541,2019-10-13,2
0,16541,2019-10-18,2
0,16541,2019-10-21,4
0,16541,2019-10-24,180
0,16541,2019-10-26,9
0,16541,2019-11-01,1
0,16541,2019-11-07,1
0,16675,2019-10-22,678
0,16675,2019-10-23,1392
0,16675,2019-10-24,23
0,16675,2019-10-25,28
0,16675,2019-10-26,58
0,16675,2019-10-27,6
0,16675,2019-10-28,29
0,16675,2019-10-29,127
0,16675,2019-10-30,4
0,16675,2019-10-31,2615
0,16675,2019-11-01,14
0,16675,2019-11-02,71
0,16675,2019-11-03,1734
0,16675,2019-11-04,9967
0,16675,2019-11-05,1565
0,16675,2019-11-06,56
0,16675,2019-11-07,33
0,16675,2019-11-08,50
0,16675,2019-11-09,13
0,16675,2019-11-10,34
0,16675,2019-11-11,8
0,16675,2019-11-12,2
0,16675,2019-11-13,7
0,16675,2019-11-14,107
0,16675,2019-11-15,45
0,16675,2019-11-16,259
0,16675,2019-11-17,57
0,16675,2019-11-18,367
0,16675,2019-11-19,34
0,16675,2019-11-20,43
0,16675,2019-11-21,120
0,16675,2019-11-22,34
0,16675,2019-11-23,5
0,16675,2019-11-24,40
0,16675,2019-11-25,2709
0,16675,2019-11-26,19
0,16675,2019-11-27,13
0,16675,2019-11-28,59
0,16675,2019-11-29,41
0,16675,2019-11-30,27
0,16675,2019-12-01,16
0,16675,2019-12-02,18
0,16675,2019-12-03,8
0,16675,2019-12-04,11
0,16675,2019-12-05,4
0,16701,2019-09-26,1734
0,16701,2019-09-27,670
0,16701,2019-09-28,3054
0,16701,2019-09-29,1228
0,16701,2019-09-30,5272
0,16701,2019-10-01,105
0,16701,2019-10-02,371
0,16701,2019-10-03,3223
0,16701,2019-10-04,4544
0,16701,2019-10-05,6338
0,16701,2019-10-06,5579
0,16701,2019-10-07,5834
0,16701,2019-10-08,3830
0,16701,2019-10-09,6660
0,16701,2019-10-10,7320
0,16701,2019-10-11,6169
0,16701,2019-10-12,5339
0,16701,2019-10-13,8196
0,16701,2019-10-14,6898
0,16701,2019-10-15,8903
0,16701,2019-10-16,7466
0,16701,2019-10-17,7509
0,16701,2019-10-18,3769
0,16701,2019-10-19,25
0,16701,2019-10-20,7
0,16701,2019-10-21,2397
0,16701,2019-10-22,3797
0,16701,2019-10-24,1
0,16701,2019-10-31,1
0,16701,2019-11-02,1
0,16701,2019-11-03,1
0,16701,2019-11-04,4895
0,16701,2019-11-05,5680
0,16701,2019-11-06,5791
0,16701,2019-11-07,3787
0,16701,2019-11-08,10
0,16701,2019-11-09,1
0,16701,2019-11-14,2
0,16701,2019-11-19,1
0,16701,2019-11-25,1
0,16701,2019-11-26,1
0,16701,2019-12-02,4
0,16701,2019-12-04,1
0,17217,2019-11-10,887
0,17217,2019-11-11,1587
0,17217,2019-11-12,1
0,17217,2019-11-14,1
0,17217,2019-11-25,280
0,17217,2019-11-26,6
0,17217,2019-11-29,428
0,17217,2019-11-30,5285
0,17217,2019-12-01,1704
0,17217,2019-12-02,439
0,17217,2019-12-03,1335
0,17357,2019-11-05,1
0,17357,2019-11-11,1
0,17357,2019-11-13,2
0,17357,2019-11-19,1
0,17357,2019-11-20,1
0,17421,2019-11-08,105
0,17487,2019-11-04,6
0,17487,2019-11-05,2
0,17487,2019-11-06,2
0,17487,2019-11-09,3
0,17487,2019-11-10,2
0,17487,2019-11-11,1
0,17487,2019-11-15,1
0,17839,2019-11-05,1
0,17949,2019-11-11,201
0,17949,2019-11-12,21
0,17949,2019-11-13,78
0,17949,2019-11-14,32
0,17949,2019-11-15,24
0,17949,2019-11-16,384
0,17949,2019-11-17,27
0,17949,2019-11-18,144
0,17949,2019-11-19,2
0,17949,2019-11-21,270
0,18001,2019-09-27,2
0,18001,2019-10-23,439
0,18001,2019-10-24,1145
0,18001,2019-10-25,908
0,18001,2019-10-26,12517
0,18001,2019-10-27,499
0,18001,2019-10-28,715
0,18001,2019-10-29,809
0,18001,2019-10-30,1136
0,18001,2019-10-31,3328
0,18001,2019-11-01,1822
0,18001,2019-11-02,853
0,18001,2019-11-03,1208
0,18001,2019-11-04,1496
0,18001,2019-11-05,2841
0,18001,2019-11-06,2463
0,18001,2019-11-07,1097
0,18001,2019-11-08,1660
0,18001,2019-11-09,1153
0,18001,2019-11-10,1620
0,18001,2019-11-11,1980
0,18001,2019-11-12,743
0,18001,2019-11-13,2054
0,18001,2019-11-14,3556
0,18001,2019-11-20,1977
0,18001,2019-11-21,8859
0,18001,2019-11-22,3117
0,18001,2019-11-23,2502
0,18001,2019-11-24,1752
0,18001,2019-11-25,1104
0,18001,2019-11-26,1476
0,18001,2019-11-27,1407
0,18001,2019-11-28,1676
0,18001,2019-11-29,8985
0,18001,2019-11-30,2248
0,18001,2019-12-01,1697
0,18001,2019-12-02,2530
0,18001,2019-12-03,1333
0,18001,2019-12-04,2130
0,18001,2019-12-05,495
0,18070,2019-11-12,1
0,18070,2019-11-16,8
0,18187,2019-11-22,1
0,18283,2019-11-11,1
0,18590,2019-11-04,5
0,18590,2019-11-05,5
0,18590,2019-11-06,11
0,18590,2019-11-07,7
0,18590,2019-11-08,4
0,18590,2019-11-09,7
0,18590,2019-11-10,11
0,18590,2019-11-11,2
0,18590,2019-11-12,19
0,18590,2019-11-13,10
0,18590,2019-11-14,29
0,18590,2019-11-15,12
0,18590,2019-11-16,12
0,18590,2019-11-17,6
0,18590,2019-11-18,5
0,18590,2019-11-19,10
0,18590,2019-11-20,7
0,18590,2019-11-21,2
0,19098,2019-10-26,48
0,19287,2019-11-04,37
0,19287,2019-11-05,19
0,19287,2019-11-06,85
0,19287,2019-11-07,274
0,19287,2019-11-08,25
0,19287,2019-11-09,631
0,19287,2019-11-10,12
0,19287,2019-11-11,156
0,19287,2019-11-12,93
0,19287,2019-11-13,59
0,19287,2019-11-14,88
0,19287,2019-11-15,28
0,19287,2019-11-16,779
0,19287,2019-11-17,70
0,19287,2019-11-18,118
0,19287,2019-11-19,79
0,19287,2019-11-20,48
0,19287,2019-11-21,18
0,19616,2019-11-05,2
0,19650,2019-11-16,36
0,19650,2019-11-17,3
0,2,2019-09-25,8
0,2,2019-11-05,2
0,2,2019-11-06,1
0,2,2019-11-08,2
0,2,2019-11-09,1
0,2,2019-11-11,1
0,2,2019-11-12,1
0,2,2019-11-14,3
0,2,2019-11-15,1
0,2,2019-11-16,2
0,2,2019-11-17,3
0,2,2019-11-18,1
0,2,2019-11-19,2
0,2,2019-11-20,3
0,2,2019-11-21,14
0,20067,2019-11-10,1
0,20425,2019-11-08,6
0,20888,2019-09-25,26
0,20888,2019-09-26,4
0,2093,2019-11-08,2
0,2093,2019-11-09,29
0,21643,2019-11-20,7
0,21776,2019-11-05,3
0,21776,2019-11-06,1
0,21776,2019-11-07,3
0,21776,2019-11-11,1
0,21776,2019-11-13,1
0,21776,2019-11-14,1
0,21776,2019-11-15,1
0,21776,2019-11-19,1
0,21776,2019-11-20,1
0,21827,2019-11-06,1
0,21827,2019-11-08,1
0,21827,2019-11-19,4
0,22369,2019-11-09,2
0,22369,2019-11-12,16
0,22369,2019-11-13,3
0,22649,2019-10-25,1
0,22842,2019-11-18,1
0,22974,2019-11-04,68
0,22974,2019-11-05,104
0,22974,2019-11-06,40
0,22974,2019-11-07,71
0,22974,2019-11-08,48
0,22974,2019-11-09,68
0,22974,2019-11-10,8
0,22974,2019-11-11,16
0,22974,2019-11-12,86
0,22974,2019-11-13,19
0,22974,2019-11-14,6
0,22974,2019-11-15,19
0,22974,2019-11-16,1318
0,22974,2019-11-17,716
0,22974,2019-11-18,365
0,22974,2019-11-19,204
0,22974,2019-11-20,84
0,22974,2019-11-21,28
0,22974,2019-12-03,3
0,23080,2019-11-20,1
0,23114,2019-11-14,3
0,23114,2019-11-15,9
0,23114,2019-11-16,1
0,23114,2019-11-19,1
0,23114,2019-11-20,9
0,2313,2019-11-08,1
0,2313,2019-11-10,1
0,2313,2019-11-11,1
0,2313,2019-11-12,1
0,2313,2019-11-13,1
0,2313,2019-11-15,1
0,2313,2019-11-16,1
0,2313,2019-11-18,1
0,2313,2019-11-19,2
0,23169,2019-11-22,4
0,23342,2019-10-22,257
0,23342,2019-10-23,979
0,23342,2019-10-24,3
0,23342,2019-10-25,5
0,23342,2019-10-26,52
0,23342,2019-10-27,22
0,23342,2019-10-28,1
0,23342,2019-10-30,7
0,23342,2019-10-31,15
0,23342,2019-11-01,2
0,23342,2019-11-02,8
0,23342,2019-11-03,3
0,23342,2019-11-04,3
0,23342,2019-11-05,6
0,23342,2019-11-06,3
0,23342,2019-11-10,1
0,23379,2019-11-08,1
0,23379,2019-11-14,1
0,23657,2019-09-25,3
0,23657,2019-09-27,48
0,23657,2019-10-27,41
0,23657,2019-11-04,10
0,23657,2019-11-05,164
0,23657,2019-11-06,8
0,23657,2019-11-07,3
0,23657,2019-11-08,6
0,23657,2019-11-09,8
0,23657,2019-11-10,3
0,23657,2019-11-11,108
0,23657,2019-11-12,18
0,23657,2019-11-13,13
0,23657,2019-11-14,6
0,23657,2019-11-15,9
0,23657,2019-11-16,8
0,23657,2019-11-17,7
0,23657,2019-11-18,62
0,23657,2019-11-19,9
0,23657,2019-11-20,11
0,23657,2019-11-21,5
0,23657,2019-11-25,12
0,23761,2019-11-08,3
0,24473,2019-11-05,1
0,24473,2019-11-08,1
0,24473,2019-11-09,1
0,24473,2019-11-10,1
0,24473,2019-11-12,1
0,24473,2019-11-13,1
0,24473,2019-11-14,1
0,24473,2019-11-15,1
0,24473,2019-11-16,1
0,24473,2019-11-17,1
0,24473,2019-11-18,1
0,24473,2019-11-19,1
0,24473,2019-11-20,1
0,24473,2019-11-21,1
0,24739,2019-11-06,27
0,24739,2019-11-07,2
0,24739,2019-11-20,14
0,24886,2019-10-26,2
0,24886,2019-11-03,2
0,24886,2019-11-07,2
0,24941,2019-10-01,475
0,24941,2019-10-02,689
0,24941,2019-10-03,739
0,24941,2019-10-04,1312
0,24941,2019-10-05,2340
0,24941,2019-10-06,1072
0,24941,2019-10-07,813
0,24941,2019-10-08,631
0,24941,2019-10-09,1812
0,24941,2019-10-10,7673
0,24941,2019-10-11,758
0,24941,2019-10-12,414
0,24941,2019-10-13,540
0,24941,2019-10-14,852
0,24941,2019-10-15,485
0,24941,2019-10-16,1404
0,24941,2019-10-17,231
0,24941,2019-10-18,626
0,24941,2019-10-19,257
0,24941,2019-10-20,646
0,24941,2019-10-21,1986
0,24941,2019-10-22,906
0,24941,2019-10-23,758
0,24941,2019-10-24,1256
0,24941,2019-10-25,969
0,24941,2019-10-26,1020
0,24941,2019-10-27,1596
0,24941,2019-10-28,1633
0,24941,2019-10-29,692
0,24941,2019-10-30,2066
0,24941,2019-10-31,526
0,24941,2019-11-01,4358
0,24941,2019-11-02,1133
0,24941,2019-11-03,1076
0,24941,2019-11-04,1252
0,24941,2019-11-05,4265
0,24941,2019-11-06,365
0,24941,2019-11-07,261
0,24941,2019-11-08,935
0,24941,2019-11-09,642
0,24941,2019-11-10,944
0,24941,2019-11-11,827
0,24941,2019-11-12,94
0,24941,2019-11-13,1
0,24941,2019-11-18,1
0,24941,2019-11-20,226
0,24941,2019-11-21,70
0,24941,2019-12-03,357
0,24941,2019-12-04,229
0,24941,2019-12-05,86
0,25445,2019-10-21,602
0,25445,2019-10-22,1489
0,25445,2019-10-23,4700
0,25445,2019-10-24,1065
0,25445,2019-10-25,1279
0,25445,2019-10-26,161
0,25445,2019-10-27,20
0,25445,2019-10-28,124
0,25445,2019-10-29,13
0,25445,2019-10-30,1
0,25445,2019-10-31,3
0,25445,2019-11-01,12
0,25445,2019-11-02,2
0,25445,2019-11-03,59
0,25445,2019-11-04,24
0,25445,2019-11-05,12
0,25445,2019-11-06,1
0,25445,2019-11-07,2
0,25445,2019-11-08,3
0,25445,2019-11-09,51
0,25445,2019-11-12,3
0,25445,2019-11-17,2
0,25445,2019-11-19,1
0,25445,2019-11-21,272
0,25445,2019-11-22,11
0,25445,2019-11-23,2
0,25445,2019-11-24,3
0,25445,2019-11-30,1
0,25445,2019-12-02,8
0,25445,2019-12-04,1
0,25445,2019-12-05,1
0,25973,2019-11-06,1
0,25973,2019-11-12,1
0,25973,2019-11-19,1
0,26335,2019-11-18,56
0,26513,2019-11-04,13
0,26513,2019-11-05,12
0,26513,2019-11-06,11
0,26513,2019-11-07,12
0,26513,2019-11-20,1
0,26806,2019-09-18,18
0,26806,2019-09-24,287
0,26806,2019-09-25,101
0,26806,2019-09-26,143
0,26806,2019-09-27,391
0,26806,2019-09-28,208
0,26806,2019-09-29,28
0,26806,2019-09-30,465
0,26806,2019-10-01,87
0,26806,2019-10-02,162
0,26806,2019-10-03,3236
0,26806,2019-10-04,189
0,26806,2019-10-05,152
0,26806,2019-10-06,1244
0,26806,2019-10-07,290
0,26806,2019-10-08,668
0,26806,2019-10-09,121
0,26806,2019-10-10,262
0,26806,2019-10-11,584
0,26806,2019-10-12,331
0,26806,2019-10-13,395
0,26806,2019-10-14,960
0,26806,2019-10-15,194
0,26806,2019-10-16,435
0,26806,2019-10-17,132
0,26806,2019-10-18,305
0,26806,2019-10-19,418
0,26806,2019-10-20,1228
0,26806,2019-10-21,529
0,26806,2019-10-22,903
0,26806,2019-10-23,442
0,26806,2019-10-24,181
0,26806,2019-10-25,1363
0,26806,2019-10-26,834
0,26806,2019-10-27,214
0,26806,2019-10-28,803
0,26806,2019-10-29,345
0,26806,2019-10-30,156
0,26806,2019-10-31,449
0,26806,2019-11-01,211
0,26806,2019-11-02,652
0,26806,2019-11-03,1072
0,26806,2019-11-04,597
0,26806,2019-11-05,1557
0,26806,2019-11-06,283
0,26806,2019-11-07,1553
0,26806,2019-11-08,112
0,26815,2019-10-31,1
0,26815,2019-11-01,1
0,26826,2019-11-04,6
0,26826,2019-11-05,13
0,26826,2019-11-06,2
0,26826,2019-11-07,7
0,26826,2019-11-08,4
0,26826,2019-11-09,4
0,26826,2019-11-10,15
0,26826,2019-11-11,5
0,26826,2019-11-12,14
0,26826,2019-11-13,1
0,26826,2019-11-14,1
0,26826,2019-11-15,2
0,26826,2019-11-16,39
0,26826,2019-11-17,1
0,26826,2019-11-18,16
0,26826,2019-11-19,18
0,26826,2019-11-20,2
0,26826,2019-11-21,2
0,2761,2019-11-19,1
0,27809,2019-11-06,3
0,27809,2019-11-14,4
0,27966,2019-11-04,1
0,27966,2019-11-06,3
0,27966,2019-11-07,2
0,27966,2019-11-09,380
0,27966,2019-11-10,20
0,27966,2019-11-11,18
0,27966,2019-11-12,30
0,27966,2019-11-13,2
0,27966,2019-11-18,2
0,28081,2019-11-12,3
0,28092,2019-11-07,48
0,28222,2019-10-25,44
0,28222,2019-11-04,37
0,28429,2019-10-31,98
0,28430,2019-10-14,819
0,28430,2019-10-15,25
0,28430,2019-10-29,1
0,28430,2019-11-07,2953
0,28430,2019-11-08,385
0,28430,2019-11-09,120
0,28430,2019-11-10,146
0,28430,2019-11-11,81
0,28430,2019-11-12,30
0,28430,2019-11-13,58
0,28430,2019-11-14,56
0,28430,2019-11-15,64
0,28430,2019-11-16,200
0,28430,2019-11-17,163
0,28430,2019-11-18,1446
0,28430,2019-11-19,297
0,28430,2019-11-20,136
0,28430,2019-11-21,18
0,28513,2019-10-27,3
0,28513,2019-11-05,2
0,28572,2019-11-10,4
0,28882,2019-11-08,1
0,28882,2019-11-09,1
0,28882,2019-11-13,1
0,28891,2019-11-06,6
0,28942,2019-09-29,15
0,28942,2019-10-04,6
0,28942,2019-10-10,8
0,28942,2019-10-17,172
0,28942,2019-10-28,6
0,28942,2019-11-04,442
0,28942,2019-11-05,29
0,28942,2019-11-06,19
0,28942,2019-11-07,103
0,28942,2019-11-08,1340
0,28942,2019-11-09,478
0,28942,2019-11-10,24
0,28942,2019-11-11,11
0,28942,2019-11-12,69
0,28942,2019-11-13,71
0,28942,2019-11-14,3213
0,28942,2019-11-15,2495
0,28942,2019-11-16,559
0,28942,2019-11-17,4603
0,28942,2019-11-18,1648
0,28942,2019-11-19,659
0,28942,2019-11-20,2873
0,28942,2019-11-21,968
0,28942,2019-11-22,485
0,28942,2019-11-23,365
0,28942,2019-11-24,613
0,28942,2019-11-25,540
0,28942,2019-11-26,626
0,28942,2019-11-27,473
0,28942,2019-11-28,576
0,28942,2019-11-29,658
0,28942,2019-11-30,448
0,28942,2019-12-01,429
0,28942,2019-12-02,480
0,28942,2019-12-03,336
0,28942,2019-12-04,450
0,28942,2019-12-05,112
0,28963,2019-11-08,1
0,28963,2019-11-18,3
0,28963,2019-11-19,2
0,29301,2019-11-12,1
0,29301,2019-11-16,1
0,29365,2019-11-04,3
0,29365,2019-11-05,2
0,29365,2019-11-06,8
0,29365,2019-11-07,561
0,29365,2019-11-08,24
0,29365,2019-11-09,10
0,29365,2019-11-10,4
0,29365,2019-11-11,15
0,29365,2019-11-12,11
0,29365,2019-11-14,61
0,29365,2019-11-15,2
0,29365,2019-11-16,34
0,29365,2019-11-17,2
0,29365,2019-11-18,5
0,29365,2019-11-19,13
0,29365,2019-11-20,2
0,29365,2019-11-21,3
0,29421,2019-09-26,21
0,29421,2019-10-11,1
0,29421,2019-11-10,15
0,29444,2019-11-08,7
0,29444,2019-11-10,1
0,29444,2019-11-11,1
0,29464,2019-09-29,4
0,29464,2019-10-14,4
0,29464,2019-10-18,1
0,29464,2019-10-29,9
0,29464,2019-11-04,1
0,29464,2019-11-05,9
0,29464,2019-11-06,1
0,29555,2019-09-30,5
0,29555,2019-10-25,144
0,29555,2019-11-07,483
0,29570,2019-11-15,2
0,29570,2019-11-16,6
0,29570,2019-11-17,1
0,29570,2019-11-18,3
0,29570,2019-11-19,2
0,29570,2019-11-20,1
0,29570,2019-11-21,11
0,29592,2019-09-17,10
0,29592,2019-09-24,2
0,29592,2019-09-25,127
0,29592,2019-09-26,23
0,29592,2019-09-27,391
0,29592,2019-09-28,12
0,29592,2019-09-30,157
0,29592,2019-10-01,15
0,29592,2019-10-02,199
0,29592,2019-10-03,8
0,29592,2019-10-04,6
0,29592,2019-10-05,22
0,29592,2019-10-06,4
0,29592,2019-10-07,38
0,29592,2019-10-08,22
0,29592,2019-10-09,59
0,29592,2019-10-10,14
0,29592,2019-10-12,4
0,29592,2019-10-13,22
0,29592,2019-10-14,52
0,29592,2019-10-15,34
0,29592,2019-10-16,11
0,29592,2019-10-17,3
0,29592,2019-10-19,144
0,29592,2019-10-21,48
0,29592,2019-10-22,288
0,29592,2019-10-23,35
0,29592,2019-10-24,10
0,29592,2019-10-25,1
0,29592,2019-10-26,38
0,29592,2019-10-27,40
0,29592,2019-10-29,157
0,29592,2019-10-30,18
0,29592,2019-11-01,8
0,29592,2019-11-03,146
0,29592,2019-11-04,1
0,29592,2019-11-05,12
0,29592,2019-11-06,114
0,29592,2019-11-08,6
0,29592,2019-11-09,12
0,29592,2019-11-15,29
0,29592,2019-11-16,142
0,29592,2019-11-17,77
0,29592,2019-11-18,59
0,29592,2019-11-19,28
0,29592,2019-11-20,19
0,29592,2019-11-21,70
0,29592,2019-11-22,3
0,29592,2019-11-23,24
0,29592,2019-11-24,2
0,29592,2019-11-29,2
0,29642,2019-11-15,1
0,29642,2019-11-18,3
0,29642,2019-11-19,1
0,29642,2019-11-25,3
0,29642,2019-11-29,10
0,29642,2019-11-30,5
0,29642,2019-12-01,136
0,29642,2019-12-02,142
0,29642,2019-12-03,394
0,29642,2019-12-04,202
0,29642,2019-12-05,40
0,29788,2019-11-04,440
0,29788,2019-11-05,1351
0,29790,2019-11-05,15370
0,29790,2019-11-06,2693
0,29864,2019-09-27,1
0,29864,2019-09-30,1
0,29864,2019-10-14,3
0,29864,2019-10-16,2
0,29864,2019-10-17,2
0,29864,2019-10-21,1
0,29864,2019-10-22,3
0,29864,2019-10-23,2
0,29864,2019-10-26,54
0,29864,2019-10-29,162
0,29864,2019-10-31,2
0,29864,2019-11-03,2
0,29864,2019-11-07,30
0,29864,2019-11-11,4
0,30091,2019-11-06,1
0,30091,2019-11-08,1
0,30154,2019-11-13,1
